postcode,lad_code,region_code
NG1 6HX,E06000018,E12000004
NG17 4DR,E07000170,E12000004
NG18 1AL,E07000174,E12000004
NG3 2QG,E06000018,E12000004
NG15 8BT,E07000170,E12000004
NG16 2RS,E07000172,E12000004
NG21 9AD,E07000175,E12000004
NG23 7DB,E07000175,E12000004
NG24 3AR,E07000175,E12000004
NG24 3JP,E07000175,E12000004
NG3 5JT,E07000173,E12000004
NG5 5UZ,E06000018,E12000004
NG6 7AH,E06000018,E12000004
NG12 4BQ,E07000176,E12000004
NG13 8GA,E07000176,E12000004
NG17 2AG,E07000170,E12000004
NG3 1ED,E06000018,E12000004
NG3 6AL,E07000173,E12000004
NG4 1ED,E07000173,E12000004
NG9 1LQ,E07000172,E12000004
NG14 7JX,E07000175,E12000004
NG15 8BG,E07000170,E12000004
S80 1QS,E07000171,E12000004
NG5 6LQ,E07000173,E12000004
NG11 6NZ,E07000176,E12000004
NG17 7DF,E07000170,E12000004
NG2 5DQ,E07000176,E12000004
NG2 6SR,E07000176,E12000004
NG3 6BQ,E07000173,E12000004
LE12 6UX,E07000176,E12000004
NG14 5AR,E07000173,E12000004
NG16 3GH,E07000172,E12000004
S80 2FS,E07000171,E12000004
NG2 7DA,E07000176,E12000004
NG2 7ES,E07000176,E12000004
NG2 7SX,E07000176,E12000004
NG4 2DJ,E07000173,E12000004
NG15 6EL,E07000170,E12000004
NG15 8FE,E07000173,E12000004
NG15 8GE,E07000173,E12000004
NG22 0QJ,E07000171,E12000004
NG7 2AB,E06000018,E12000004
NG7 2NZ,E06000018,E12000004
NG7 5QS,E06000018,E12000004
NG7 5QU,E06000018,E12000004
NG16 5GX,E07000170,E12000004
NG2 5JQ,E07000176,E12000004
NG2 7NL,E07000176,E12000004
NG3 5HG,E06000018,E12000004
NG5 1DP,E06000018,E12000004
NG15 7WA,E07000170,E12000004
NG7 2AQ,E06000018,E12000004
NG8 4DB,E06000018,E12000004
NG8 5EP,E06000018,E12000004
NG21 9HU,E07000175,E12000004
NG24 2EJ,E07000175,E12000004
NG8 1JQ,E06000018,E12000004
NG8 3AL,E06000018,E12000004
NG5 4HU,E07000173,E12000004
NG6 0BJ,E06000018,E12000004
NG6 7FE,E06000018,E12000004
NG18 4LJ,E07000174,E12000004
NG18 4LP,E07000174,E12000004
NG18 5PH,E07000174,E12000004
NG24 1SN,E07000175,E12000004
NG7 3GX,E06000018,E12000004
NG8 1LA,E06000018,E12000004
NG8 1PA,E06000018,E12000004
NG8 4FR,E06000018,E12000004
NG9 4BE,E07000172,E12000004
NG9 6RU,E07000172,E12000004
NG2 7SS,E07000176,E12000004
S81 8AD,E07000171,E12000004
NG9 7JE,E07000172,E12000004
NG14 6DA,E07000173,E12000004
NG15 0DT,E07000170,E12000004
NG16 1PZ,E07000172,E12000004
NG13 8SN,E07000176,E12000004
NG18 6AT,E07000174,E12000004
NG19 7SB,E07000174,E12000004
NG24 4FH,E07000175,E12000004
NG25 0FX,E07000175,E12000004
NG6 0DA,E06000018,E12000004
NG6 0DZ,E06000018,E12000004
NG18 3SU,E07000174,E12000004
NG2 1AH,E06000018,E12000004
NG24 2NN,E07000175,E12000004
NG17 4EX,E07000170,E12000004
NG17 4FT,E07000170,E12000004
NG22 8NZ,E07000175,E12000004
NG23 6SE,E07000175,E12000004
NG4 2DL,E07000173,E12000004
NG4 3JA,E07000173,E12000004
S80 2BL,E07000171,E12000004
NG11 6LN,E07000176,E12000004
NG16 5HY,E07000170,E12000004
NG17 5GN,E07000170,E12000004
NG22 8SY,E07000175,E12000004
LE12 6SZ,E07000176,E12000004
NG14 5JB,E07000173,E12000004
NG2 7LY,E07000176,E12000004
NG2 7NR,E07000176,E12000004
NG20 8YH,E07000174,E12000004
NG7 3DU,E06000018,E12000004
NG7 3JR,E06000018,E12000004
NG8 1JW,E06000018,E12000004
S81 9FQ,E07000171,E12000004
NG12 3EQ,E07000176,E12000004
NG18 3JD,E07000174,E12000004
NG18 4QZ,E07000174,E12000004
NG19 7AR,E07000174,E12000004
NG25 0DX,E07000175,E12000004
NG3 5QR,E07000173,E12000004
NG5 5SP,E06000018,E12000004
NG5 6QW,E07000173,E12000004
NG5 7LW,E07000173,E12000004
NG16 6FT,E07000170,E12000004
NG21 9QR,E07000175,E12000004
NG22 8PQ,E07000175,E12000004
NG24 1NH,E07000175,E12000004
NG4 3FY,E07000173,E12000004
NG4 3JF,E07000173,E12000004
NG9 2UZ,E07000172,E12000004
NG15 9JW,E07000173,E12000004
NG2 4BW,E06000018,E12000004
NG2 6EW,E07000176,E12000004
NG7 6GA,E06000018,E12000004
NG8 2BP,E06000018,E12000004
NG9 1AE,E07000172,E12000004
NG24 2FX,E07000175,E12000004
NG24 4SP,E07000175,E12000004
NG3 4FH,E06000018,E12000004
NG3 5PT,E07000173,E12000004
NG5 4AY,E06000018,E12000004
NG5 5HN,E06000018,E12000004
NG5 7FJ,E07000173,E12000004
NG5 7LJ,E07000173,E12000004
NG5 8FB,E07000173,E12000004
NG17 7LF,E07000170,E12000004
NG4 2DU,E07000173,E12000004
NG15 9JN,E07000173,E12000004
NG2 3AS,E06000018,E12000004
NG9 2TJ,E07000172,E12000004
LE14 3BQ,E07000176,E12000004
NG11 7FA,E06000018,E12000004
NG11 8SG,E06000018,E12000004
NG18 3NN,E07000174,E12000004
NG1 5HR,E06000018,E12000004
NG15 7HH,E07000170,E12000004
NG15 7NY,E07000170,E12000004
NG2 6SN,E07000176,E12000004
NG2 7TE,E07000176,E12000004
NG5 1DT,E06000018,E12000004
S81 7NE,E07000171,E12000004
LE14 3AE,E07000176,E12000004
NG16 1RG,E07000172,E12000004
NG16 2LQ,E07000172,E12000004
NG21 0RF,E07000175,E12000004
NG4 2JX,E07000173,E12000004
NG4 3RT,E07000173,E12000004
NG9 6NL,E07000172,E12000004
NG12 4LU,E07000176,E12000004
NG13 9BZ,E07000176,E12000004
NG19 0EN,E07000174,E12000004
NG8 1FS,E06000018,E12000004
NG8 6JD,E06000018,E12000004
NG16 5GQ,E07000170,E12000004
NG17 8RN,E07000170,E12000004
LE12 6XF,E07000176,E12000004
NG25 0HY,E07000175,E12000004
NG17 8DH,E07000170,E12000004
NG5 5LQ,E06000018,E12000004
NG5 8JJ,E07000173,E12000004
NG11 8GH,E06000018,E12000004
NG12 3HB,E07000176,E12000004
NG12 3RD,E07000176,E12000004
NG18 2DP,E07000174,E12000004
NG7 3DB,E06000018,E12000004
NG8 4PS,E06000018,E12000004
NG8 5GS,E06000018,E12000004
NG25 0SY,E07000175,E12000004
NG3 3PQ,E06000018,E12000004
NG3 6ER,E07000173,E12000004
NG15 6DP,E07000170,E12000004
NG16 2DP,E07000172,E12000004
NG2 1NE,E06000018,E12000004
NG2 7FN,E07000176,E12000004
NG9 2SF,E06000018,E12000004
NG11 6HH,E07000176,E12000004
NG17 2NR,E07000170,E12000004
NG12 4GU,E07000176,E12000004
NG12 5FD,E07000176,E12000004
NG13 8AJ,E07000176,E12000004
NG19 7GG,E07000174,E12000004
NG19 7NN,E07000174,E12000004
NG7 2AL,E06000018,E12000004
NG7 6HY,E06000018,E12000004
NG8 6FQ,E06000018,E12000004
NG16 2RN,E07000172,E12000004
NG2 7UJ,E07000176,E12000004
NG9 8BU,E07000172,E12000004
NG18 4SG,E07000174,E12000004
NG5 5ST,E06000018,E12000004
NG5 7DF,E07000173,E12000004
NG16 2EH,E07000172,E12000004
NG2 7DR,E07000176,E12000004
NG25 0EH,E07000175,E12000004
NG5 5AS,E06000018,E12000004
NG6 7AQ,E06000018,E12000004
NG15 0EH,E07000170,E12000004
NG15 9GH,E07000173,E12000004
NG2 7DB,E07000176,E12000004
NG9 3AU,E07000172,E12000004
NG9 3PS,E07000172,E12000004
NG12 5HY,E07000176,E12000004
NG15 6FY,E07000170,E12000004
NG2 3EJ,E06000018,E12000004
NG2 7TQ,E07000176,E12000004
NG9 2NH,E07000172,E12000004
S81 0NZ,E07000171,E12000004
NG18 5LL,E07000174,E12000004
NG18 5NY,E07000174,E12000004
NG3 2BE,E06000018,E12000004
NG3 6ES,E07000173,E12000004
NG5 5GR,E06000018,E12000004
NG11 6JS,E07000176,E12000004
NG23 6DN,E07000175,E12000004
NG24 1NJ,E07000175,E12000004
NG24 2DE,E07000175,E12000004
NG24 2EQ,E07000175,E12000004
NG7 3QA,E06000018,E12000004
NG7 7GN,E06000018,E12000004
NG19 6TZ,E07000174,E12000004
NG5 3GH,E06000018,E12000004
NG5 6JN,E07000173,E12000004
NG16 6JA,E07000170,E12000004
NG22 0TA,E07000171,E12000004
NG4 2EL,E07000173,E12000004
NG1 4DB,E06000018,E12000004
NG16 6BP,E07000170,E12000004
NG17 2DQ,E07000170,E12000004
NG17 3JQ,E07000170,E12000004
NG17 8DY,E07000170,E12000004
NG23 7BD,E07000175,E12000004
NG5 1NR,E06000018,E12000004
NG7 6FW,E06000018,E12000004
S80 2DQ,E07000171,E12000004
S80 3LG,E07000171,E12000004
S80 3LR,E07000171,E12000004
NG1 2EA,E06000018,E12000004
NG1 3LY,E06000018,E12000004
NG17 3JE,E07000170,E12000004
NG17 3LS,E07000170,E12000004
NG17 4EH,E07000170,E12000004
NG22 8JP,E07000175,E12000004
NG24 1EY,E07000175,E12000004
NG4 2PX,E07000173,E12000004
NG7 5QE,E06000018,E12000004
S80 1JS,E07000171,E12000004
NG18 4WN,E07000174,E12000004
NG18 5EP,E07000174,E12000004
NG24 4UW,E07000175,E12000004
NG25 0JA,E07000175,E12000004
NG25 0PL,E07000175,E12000004
NG3 7ED,E06000018,E12000004
NG3 7AF,E06000018,E12000004
NG5 4FJ,E07000173,E12000004
NG5 6PD,E07000173,E12000004
NG6 8RA,E06000018,E12000004
S80 1HS,E07000171,E12000004
NG16 6ED,E07000170,E12000004
NG17 7NX,E07000170,E12000004
NG1 2GJ,E06000018,E12000004
NG2 4HJ,E06000018,E12000004
NG2 7ZJ,E07000176,E12000004
NG19 8JE,E07000174,E12000004
NG3 2BT,E06000018,E12000004
NG5 4EH,E06000018,E12000004
NG18 1AN,E07000174,E12000004
NG1 6EP,E06000018,E12000004
NG2 7QW,E07000176,E12000004
NG2 7UH,E07000176,E12000004
NG7 6AY,E06000018,E12000004
NG2 2FN,E06000018,E12000004
NG20 0EP,E07000174,E12000004
NG20 0PL,E07000174,E12000004
NG21 0AW,E07000175,E12000004
NG11 8SJ,E06000018,E12000004
NG12 2AG,E07000176,E12000004
NG12 3TP,E07000176,E12000004
NG14 6QD,E07000173,E12000004
NG15 7RN,E07000170,E12000004
NG23 6DJ,E07000175,E12000004
NG4 3NP,E07000173,E12000004
NG9 3GJ,E07000172,E12000004
NG9 3PZ,E07000172,E12000004
NG16 2RP,E07000172,E12000004
NG23 6QA,E07000175,E12000004
NG24 2EU,E07000175,E12000004
NG7 6NQ,E06000018,E12000004
NG8 5PU,E06000018,E12000004
NG8 5SG,E06000018,E12000004
NG8 6PZ,E06000018,E12000004
NG11 9NG,E06000018,E12000004
NG16 1QD,E07000172,E12000004
NG22 8UA,E07000175,E12000004
NG23 7DJ,E07000175,E12000004
NG23 7RL,E07000175,E12000004
NG9 3HF,E07000172,E12000004
NG18 5DL,E07000174,E12000004
NG18 5LQ,E07000174,E12000004
NG19 6TD,E07000174,E12000004
NG19 7DS,E07000174,E12000004
NG19 7JZ,E07000174,E12000004
NG25 0FU,E07000175,E12000004
NG3 7GU,E06000018,E12000004
NG5 3AR,E06000018,E12000004
NG6 8ZF,E07000173,E12000004
NG17 8NX,E07000170,E12000004
NG2 5BJ,E07000176,E12000004
NG2 6HF,E07000176,E12000004
NG2 7GH,E07000176,E12000004
NG8 1LH,E06000018,E12000004
NG16 2JW,E07000172,E12000004
NG22 0EN,E07000175,E12000004
NG22 0QU,E07000171,E12000004
NG4 1QL,E07000173,E12000004
NG4 3FT,E07000173,E12000004
S81 8TA,E07000171,E12000004
NG1 1AN,E06000018,E12000004
NG1 5LB,E06000018,E12000004
NG1 6JQ,E06000018,E12000004
NG15 7FR,E07000170,E12000004
NG17 5DW,E07000170,E12000004
NG18 3RN,E07000174,E12000004
NG18 5ET,E07000174,E12000004
NG19 0FR,E07000174,E12000004
NG19 7BT,E07000174,E12000004
NG2 3AA,E07000172,E12000004
NG2 7QS,E07000176,E12000004
NG22 9JG,E07000175,E12000004
NG23 7PH,E07000175,E12000004
NG24 3WT,E07000175,E12000004
NG3 4JW,E06000018,E12000004
NG3 6EJ,E07000173,E12000004
NG4 3GS,E07000173,E12000004
NG7 7FG,E06000018,E12000004
NG8 2DF,E06000018,E12000004
NG9 1PF,E07000172,E12000004
NG9 2GL,E07000172,E12000004
NG11 6QJ,E07000176,E12000004
NG16 3AR,E07000172,E12000004
NG16 5AL,E07000172,E12000004
LE12 6WN,E07000176,E12000004
S81 7SQ,E07000171,E12000004
NG11 0HN,E07000176,E12000004
NG12 4BT,E07000176,E12000004
S81 0QU,E07000171,E12000004
NG17 3JG,E07000170,E12000004
NG18 4XQ,E07000174,E12000004
NG3 5PJ,E06000018,E12000004
S81 0FD,E07000171,E12000004
NG6 8EE,E06000018,E12000004
NG7 1NU,E06000018,E12000004
NG7 2AE,E06000018,E12000004
NG9 1GW,E07000172,E12000004
NG9 1RL,E07000172,E12000004
NG9 3FS,E07000172,E12000004
NG2 5AX,E07000176,E12000004
NG2 5FR,E07000176,E12000004
NG22 0PF,E07000171,E12000004
NG24 4SQ,E07000175,E12000004
NG6 8DH,E06000018,E12000004
NG9 2LF,E07000172,E12000004
NG16 3FX,E07000172,E12000004
NG17 5FW,E07000170,E12000004
NG17 9EA,E07000170,E12000004
NG19 0HY,E07000174,E12000004
NG19 9QS,E07000174,E12000004
NG2 5HF,E07000176,E12000004
NG23 6AW,E07000175,E12000004
NG23 7HJ,E07000175,E12000004
NG5 4LW,E07000173,E12000004
NG8 5NH,E06000018,E12000004
NG9 1AX,E07000172,E12000004
NG9 5DL,E07000172,E12000004
NG90 2PR,E07000172,E12000004
NG16 2SA,E07000172,E12000004
NG1 2EW,E06000018,E12000004
NG1 4HJ,E06000018,E12000004
NG1 5BA,E06000018,E12000004
NG19 9NN,E07000174,E12000004
NG5 5HL,E06000018,E12000004
NG6 9GX,E06000018,E12000004
NG12 3HQ,E07000176,E12000004
NG2 4AL,E06000018,E12000004
NG7 5LS,E06000018,E12000004
NG8 4FJ,E06000018,E12000004
NG8 6JY,E06000018,E12000004
NG16 5AE,E07000172,E12000004
NG17 3LP,E07000170,E12000004
NG17 8SE,E07000170,E12000004
NG23 7LB,E07000175,E12000004
NG4 4PY,E07000173,E12000004
NG9 2HY,E07000172,E12000004
NG9 2JU,E07000172,E12000004
NG9 3PD,E07000172,E12000004
S80 2RA,E07000171,E12000004
LE12 5NQ,E07000176,E12000004
NG1 6HL,E06000018,E12000004
NG1 7ET,E06000018,E12000004
NG18 4AQ,E07000174,E12000004
NG24 2QY,E07000175,E12000004
NG24 4FW,E07000175,E12000004
NG25 0LT,E07000175,E12000004
NG6 8JJ,E06000018,E12000004
NG12 3FT,E07000176,E12000004
NG12 3PX,E07000176,E12000004
NG12 5FT,E07000176,E12000004
NG13 9EU,E07000176,E12000004
NG13 9FP,E07000176,E12000004
NG2 5NE,E07000176,E12000004
NG8 2EX,E06000018,E12000004
NG21 9QP,E07000175,E12000004
NG5 2BW,E06000018,E12000004
S80 1QJ,E07000171,E12000004
NG15 6QB,E07000170,E12000004
NG1 7FF,E06000018,E12000004
NG24 3SW,E07000175,E12000004
NG5 5QS,E06000018,E12000004
NG6 8RU,E06000018,E12000004
NG12 1FE,E07000176,E12000004
NG2 5FB,E07000176,E12000004
NG2 7UR,E07000176,E12000004
NG7 5ED,E06000018,E12000004
NG9 2LN,E07000172,E12000004
NG14 6AT,E07000175,E12000004
LE12 6PB,E07000176,E12000004
NG11 6JW,E07000176,E12000004
NG18 4PJ,E07000174,E12000004
NG25 0HE,E07000175,E12000004
NG25 0NE,E07000175,E12000004
NG25 0NT,E07000175,E12000004
NG6 0JG,E06000018,E12000004
NG6 9DD,E06000018,E12000004
NG2 4FP,E06000018,E12000004
NG20 0JU,E07000174,E12000004
NG21 0EW,E07000174,E12000004
NG7 3HT,E06000018,E12000004
S81 0TJ,E07000171,E12000004
LE14 3BF,E07000176,E12000004
NG17 4FS,E07000170,E12000004
NG17 5LA,E07000170,E12000004
NG17 8HD,E07000170,E12000004
NG24 1EH,E07000175,E12000004
NG5 2AP,E06000018,E12000004
S80 2AH,E07000171,E12000004
NG15 7DN,E07000170,E12000004
NG16 2LZ,E07000172,E12000004
NG18 4TB,E07000174,E12000004
NG7 2EQ,E06000018,E12000004
NG11 6QW,E07000176,E12000004
NG15 0BZ,E07000170,E12000004
NG16 3DH,E07000172,E12000004
NG18 2JE,E07000174,E12000004
NG18 2QB,E07000174,E12000004
NG18 4GL,E07000174,E12000004
NG7 3AG,E06000018,E12000004
NG8 2FU,E06000018,E12000004
NG8 6AD,E06000018,E12000004
NG12 4FZ,E07000176,E12000004
NG13 7BX,E07000176,E12000004
NG17 5JQ,E07000170,E12000004
NG24 1AG,E07000175,E12000004
NG16 1HA,E07000172,E12000004
NG18 5AL,E07000174,E12000004
NG7 5HD,E06000018,E12000004
NG7 5JA,E06000018,E12000004
NG12 2DS,E07000176,E12000004
NG12 2FL,E07000176,E12000004
NG16 6GE,E07000170,E12000004
NG17 1DA,E07000170,E12000004
NG23 5QB,E07000175,E12000004
NG23 7ER,E07000175,E12000004
NG6 0NJ,E06000018,E12000004
NG14 5EX,E07000173,E12000004
NG7 5AR,E06000018,E12000004
NG7 5JD,E06000018,E12000004
NG7 7AN,E06000018,E12000004
NG8 2BB,E06000018,E12000004
NG8 5SH,E06000018,E12000004
NG11 7AW,E06000018,E12000004
NG11 8FF,E06000018,E12000004
NG12 3JG,E07000176,E12000004
NG16 3SR,E07000172,E12000004
NG5 4JS,E07000173,E12000004
NG6 8XA,E07000173,E12000004
NG6 9FG,E06000018,E12000004
NG2 1HN,E06000018,E12000004
NG4 2LA,E07000173,E12000004
NG9 3BZ,E07000172,E12000004
NG9 3FT,E07000172,E12000004
NG1 1FF,E06000018,E12000004
NG3 4NB,E06000018,E12000004
NG3 5JP,E07000173,E12000004
NG3 7EB,E06000018,E12000004
NG2 2GD,E06000018,E12000004
NG2 2JD,E06000018,E12000004
NG25 0ET,E07000175,E12000004
NG25 0NB,E07000175,E12000004
NG13 8GR,E07000176,E12000004
NG16 5AN,E07000172,E12000004
NG17 2QW,E07000170,E12000004
NG5 3AS,E06000018,E12000004
NG5 5JW,E06000018,E12000004
NG6 8PX,E06000018,E12000004
NG2 1HF,E06000018,E12000004
NG2 3GB,E06000018,E12000004
NG2 4BA,E06000018,E12000004
NG2 4LT,E06000018,E12000004
NG2 4RU,E06000018,E12000004
NG2 5GW,E07000176,E12000004
NG4 3NQ,E07000173,E12000004
NG9 7AD,E07000172,E12000004
NG2 6AS,E07000176,E12000004
NG2 7TF,E07000176,E12000004
NG4 4JX,E07000173,E12000004
NG9 6RJ,E07000172,E12000004
NG1 3NX,E06000018,E12000004
NG11 6AL,E07000176,E12000004
S81 0LX,E07000171,E12000004
NG15 7UP,E07000170,E12000004
NG16 1AF,E07000172,E12000004
NG2 2EP,E06000018,E12000004
NG2 2FH,E06000018,E12000004
NG2 7GP,E07000176,E12000004
NG5 3BH,E06000018,E12000004
NG5 5RS,E06000018,E12000004
NG9 5BP,E07000172,E12000004
LE12 6LJ,E07000176,E12000004
NG15 7ER,E07000170,E12000004
NG16 2GN,E07000172,E12000004
NG2 6HG,E07000176,E12000004
NG5 5FG,E06000018,E12000004
NG5 6LF,E07000173,E12000004
S80 2EJ,E07000171,E12000004
S80 2PU,E07000171,E12000004
NG15 9EE,E07000173,E12000004
NG9 2RW,E06000018,E12000004
NG9 8AQ,E07000172,E12000004
NG9 8JD,E07000172,E12000004
NG25 0ND,E07000175,E12000004
NG3 7BS,E06000018,E12000004
S80 2HY,E07000171,E12000004
NG15 7JL,E07000170,E12000004
NG16 2NS,E07000172,E12000004
NG2 1NH,E06000018,E12000004
NG2 2HQ,E06000018,E12000004
NG2 4LL,E06000018,E12000004
NG1 1GR,E06000018,E12000004
NG17 3NP,E07000170,E12000004
NG24 1XB,E07000175,E12000004
NG7 7GD,E06000018,E12000004
NG8 1EG,E06000018,E12000004
NG8 5NB,E06000018,E12000004
NG8 5QP,E06000018,E12000004
NG25 0TN,E07000175,E12000004
NG3 2FZ,E06000018,E12000004
NG4 4JL,E07000173,E12000004
NG8 4ET,E06000018,E12000004
NG24 4EQ,E07000175,E12000004
NG3 4LR,E06000018,E12000004
NG16 5BY,E07000172,E12000004
NG17 7LY,E07000170,E12000004
NG21 9FH,E07000175,E12000004
NG4 1BS,E07000173,E12000004
NG4 4QS,E07000173,E12000004
NG5 2AT,E06000018,E12000004
NG7 1QR,E06000018,E12000004
NG8 1AJ,E06000018,E12000004
S81 7LA,E07000171,E12000004
NG3 3AN,E06000018,E12000004
NG16 5LF,E07000170,E12000004
NG4 3LT,E07000173,E12000004
NG5 1PE,E06000018,E12000004
NG7 5FT,E06000018,E12000004
NG8 1NF,E06000018,E12000004
NG14 5JT,E07000173,E12000004
NG23 7AT,E07000175,E12000004
NG5 4FG,E07000173,E12000004
NG5 6RQ,E07000173,E12000004
NG1 4AA,E06000018,E12000004
NG11 0HG,E07000176,E12000004
NG18 4LN,E07000174,E12000004
NG9 2FD,E07000172,E12000004
NG5 4GR,E07000173,E12000004
NG5 6ND,E07000173,E12000004
NG9 2JP,E07000172,E12000004
NG17 3LB,E07000170,E12000004
NG24 2PD,E07000175,E12000004
NG24 3JB,E07000175,E12000004
NG25 0RB,E07000175,E12000004
NG3 5DB,E06000018,E12000004
NG7 4AL,E06000018,E12000004
NG7 6HN,E06000018,E12000004
NG15 7GP,E07000170,E12000004
NG15 9HD,E07000173,E12000004
NG24 2FF,E07000175,E12000004
NG5 3JH,E06000018,E12000004
NG19 9NJ,E07000174,E12000004
NG3 3NF,E06000018,E12000004
NG7 4DP,E06000018,E12000004
NG8 3PS,E06000018,E12000004
NG8 5NR,E06000018,E12000004
NG11 7FP,E06000018,E12000004
NG12 3DJ,E07000176,E12000004
NG13 9LL,E07000176,E12000004
NG2 2HN,E06000018,E12000004
NG2 7LZ,E07000176,E12000004
NG17 1FQ,E07000170,E12000004
NG17 2EZ,E07000170,E12000004
NG17 4NZ,E07000174,E12000004
NG2 1QD,E06000018,E12000004
NG2 6RN,E07000176,E12000004
NG8 5DS,E06000018,E12000004
NG12 4BE,E07000176,E12000004
NG12 4JN,E07000176,E12000004
NG2 5FP,E07000176,E12000004
NG16 2WT,E07000172,E12000004
NG16 3AQ,E07000172,E12000004
NG6 9HX,E06000018,E12000004
NG1 5GE,E06000018,E12000004
NG18 2BP,E07000174,E12000004
NG17 2JT,E07000170,E12000004
NG3 4PR,E06000018,E12000004
NG7 1EB,E06000018,E12000004
NG7 5QZ,E06000018,E12000004
NG11 6SQ,E07000176,E12000004
NG11 7DT,E06000018,E12000004
NG2 5AN,E07000176,E12000004
NG2 5NB,E07000176,E12000004
NG2 7HF,E07000176,E12000004
NG21 0FP,E07000175,E12000004
NG4 3DZ,E07000173,E12000004
NG15 8HS,E07000170,E12000004
NG2 6JH,E07000176,E12000004
NG9 1JR,E07000172,E12000004
S80 2PT,E07000171,E12000004
NG14 7AY,E07000175,E12000004
NG2 3BE,E06000018,E12000004
NG2 4QR,E06000018,E12000004
NG2 6EU,E07000176,E12000004
NG3 1DE,E06000018,E12000004
NG4 1ES,E07000173,E12000004
NG21 0WJ,E07000175,E12000004
NG7 4DH,E06000018,E12000004
NG14 7BE,E07000175,E12000004
NG15 9FU,E07000173,E12000004
NG2 4GG,E06000018,E12000004
NG2 4GR,E06000018,E12000004
NG24 2SA,E07000175,E12000004
NG22 9PF,E07000175,E12000004
NG22 9TA,E07000175,E12000004
NG12 3FE,E07000176,E12000004
NG14 6DX,E07000173,E12000004
NG2 4AN,E06000018,E12000004
NG2 5LX,E07000176,E12000004
NG2 6QL,E07000176,E12000004
NG2 7GB,E07000176,E12000004
NG5 1HR,E06000018,E12000004
NG24 1BX,E07000175,E12000004
NG24 1PX,E07000175,E12000004
NG24 1XG,E07000175,E12000004
NG12 4JL,E07000176,E12000004
NG18 5DB,E07000174,E12000004
NG7 1LU,E06000018,E12000004
NG7 2SA,E06000018,E12000004
NG7 3BZ,E06000018,E12000004
NG8 5BU,E06000018,E12000004
NG6 8PB,E06000018,E12000004
S81 7PP,E07000171,E12000004
NG5 3FH,E07000173,E12000004
NG5 7JA,E07000173,E12000004
NG5 9QS,E07000173,E12000004
S81 9JP,E07000171,E12000004
NG13 8UY,E07000176,E12000004
NG18 6BG,E07000174,E12000004
NG7 3DL,E06000018,E12000004
NG8 2ER,E06000018,E12000004
NG8 2QW,E06000018,E12000004
NG1 1AR,E06000018,E12000004
NG17 2NF,E07000170,E12000004
NG5 4EE,E06000018,E12000004
NG5 5DA,E06000018,E12000004
NG5 6BY,E07000173,E12000004
NG5 9HS,E06000018,E12000004
S81 7NQ,E07000171,E12000004
S81 7QY,E07000171,E12000004
NG12 4BZ,E07000176,E12000004
NG16 5GN,E07000170,E12000004
NG17 6AF,E07000170,E12000004
NG17 9LE,E07000170,E12000004
NG5 5FS,E06000018,E12000004
NG13 8ZW,E07000176,E12000004
NG21 0JE,E07000175,E12000004
NG3 3GA,E06000018,E12000004
NG7 1SN,E06000018,E12000004
NG8 1NR,E06000018,E12000004
NG8 2DU,E06000018,E12000004
NG8 3QD,E06000018,E12000004
NG8 4JL,E07000172,E12000004
NG2 2HB,E06000018,E12000004
NG2 3EL,E06000018,E12000004
NG2 7NN,E07000176,E12000004
LE12 5NB,E07000176,E12000004
LE12 6XA,E07000176,E12000004
NG17 8HS,E07000170,E12000004
NG24 4AD,E07000175,E12000004
NG3 6LB,E07000173,E12000004
NG3 7GJ,E06000018,E12000004
NG7 6GX,E06000018,E12000004
NG8 2TS,E06000018,E12000004
NG2 4QT,E06000018,E12000004
NG20 9PH,E07000174,E12000004
NG4 4PJ,E07000173,E12000004
S81 7JG,E07000171,E12000004
NG16 5GB,E07000170,E12000004
NG25 0EP,E07000175,E12000004
NG3 6BJ,E07000173,E12000004
NG3 7AB,E06000018,E12000004
NG8 4BU,E06000018,E12000004
NG15 0EF,E07000170,E12000004
NG15 8AH,E07000173,E12000004
NG16 2WP,E07000172,E12000004
NG22 8AN,E07000175,E12000004
NG22 8LA,E07000175,E12000004
NG23 6AT,E07000175,E12000004
NG6 8LY,E06000018,E12000004
NG11 0HE,E07000176,E12000004
NG21 9GD,E07000175,E12000004
NG5 6FW,E07000173,E12000004
NG6 8HA,E06000018,E12000004
NG19 8DE,E07000174,E12000004
NG9 2QS,E07000172,E12000004
NG9 3JJ,E07000172,E12000004
NG5 4DD,E06000018,E12000004
NG5 6EL,E06000018,E12000004
NG1 5BB,E06000018,E12000004
NG19 8SH,E07000174,E12000004
NG9 6JD,E07000172,E12000004
NG9 6LH,E07000172,E12000004
NG13 8AY,E07000176,E12000004
NG2 6NL,E07000176,E12000004
NG2 6SJ,E07000176,E12000004
NG2 7GQ,E07000176,E12000004
NG4 3FH,E07000173,E12000004
NG17 2PU,E07000170,E12000004
NG8 2BQ,E06000018,E12000004
NG8 5AG,E06000018,E12000004
NG15 8HX,E07000170,E12000004
NG15 9GU,E07000173,E12000004
NG16 1AN,E07000172,E12000004
NG21 0UN,E07000175,E12000004
NG22 8GN,E07000175,E12000004
NG24 1AW,E07000175,E12000004
NG5 2LA,E06000018,E12000004
NG6 9HQ,E06000018,E12000004
NG6 9LX,E06000018,E12000004
NG1 3AA,E06000018,E12000004
NG18 3JH,E07000174,E12000004
NG25 0RD,E07000175,E12000004
NG3 2EG,E06000018,E12000004
